date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-06-30,83.0,PE,884250,27000,115,0.61
2026-06-08,2026-06-30,84.0,CE,33750,27000,6,6.87
2026-06-08,2026-06-30,84.0,PE,553500,27000,88,0.77
2026-06-08,2026-06-30,85.0,CE,1667250,74250,39,5.73
2026-06-08,2026-06-30,85.0,PE,5994000,6750,652,1.02
2026-06-08,2026-06-30,86.0,CE,94500,0,0,9.82
2026-06-08,2026-06-30,86.0,PE,850500,-6750,181,1.2
2026-06-08,2026-06-30,87.0,CE,472500,27000,12,4.5
2026-06-08,2026-06-30,87.0,PE,1687500,-54000,286,1.62
2026-06-08,2026-06-30,88.0,CE,654750,54000,30,3.74
2026-06-08,2026-06-30,88.0,PE,1842750,33750,480,1.93
2026-06-08,2026-06-30,89.0,CE,756000,27000,71,3.36
2026-06-08,2026-06-30,89.0,PE,1471500,-54000,391,2.44
2026-06-08,2026-06-30,90.0,CE,5373000,1019250,1094,2.8
2026-06-08,2026-06-30,90.0,PE,6459750,-189000,1555,2.87
2026-06-08,2026-06-30,91.0,CE,1788750,877500,675,2.36
2026-06-08,2026-06-30,91.0,PE,3348000,-155250,379,3.31
2026-06-08,2026-06-30,92.0,CE,5150250,330750,1120,1.99
2026-06-08,2026-06-30,92.0,PE,2990250,67500,527,3.88
2026-06-08,2026-06-30,93.0,CE,4785750,729000,1560,1.68
2026-06-08,2026-06-30,93.0,PE,2200500,-236250,335,4.68
2026-06-08,2026-06-30,94.0,CE,3449250,162000,790,1.4
2026-06-08,2026-06-30,94.0,PE,1282500,0,92,5.44
2026-06-08,2026-06-30,95.0,CE,14465250,1903500,2412,1.17
2026-06-08,2026-06-30,95.0,PE,3449250,87750,300,5.92
2026-06-08,2026-06-30,96.0,CE,6608250,13500,830,0.96
2026-06-08,2026-06-30,96.0,PE,1647000,-101250,20,7.44
2026-06-08,2026-06-30,97.0,CE,5865750,-33750,535,0.82
2026-06-08,2026-06-30,97.0,PE,1390500,6750,12,8.31
2026-06-08,2026-06-30,98.0,CE,3570750,371250,361,0.69
2026-06-08,2026-06-30,98.0,PE,1370250,0,1,7.35
2026-06-08,2026-06-30,99.0,CE,5096250,-263250,225,0.6
2026-06-08,2026-06-30,99.0,PE,222750,0,0,5.22
2026-06-08,2026-06-30,100.0,CE,21998250,-904500,1831,0.5
2026-06-08,2026-06-30,100.0,PE,1458000,-378000,115,10.48
2026-06-08,2026-06-30,101.0,CE,870750,-310500,163,0.43
2026-06-08,2026-06-30,101.0,PE,20250,0,0,8.99
2026-06-08,2026-06-30,102.0,CE,1586250,-303750,276,0.39
2026-06-08,2026-06-30,102.0,PE,0,0,0,11.43
2026-06-08,2026-06-30,103.0,CE,870750,-67500,156,0.34
2026-06-08,2026-06-30,103.0,PE,13500,0,0,10.72
2026-06-08,2026-06-30,104.0,CE,1694250,-843750,323,0.29
2026-06-08,2026-06-30,104.0,PE,20250,0,0,13.43
2026-06-08,2026-06-30,105.0,CE,4988250,-317250,476,0.25
2026-06-08,2026-06-30,105.0,PE,27000,0,0,8.5
2026-06-08,2026-06-30,106.0,CE,3348000,-101250,205,0.22
2026-06-08,2026-06-30,106.0,PE,114750,0,0,12.93
2026-06-08,2026-06-30,107.0,CE,94500,-54000,50,0.21
2026-06-08,2026-06-30,107.0,PE,0,0,0,16.42
2026-06-08,2026-06-30,108.0,CE,330750,-47250,35,0.2
2026-06-08,2026-06-30,108.0,PE,0,0,0,30.11
2026-06-08,2026-06-30,109.0,CE,0,0,0,1.11
2026-06-08,2026-06-30,109.0,PE,0,0,0,18.13
2026-06-08,2026-06-30,110.0,CE,3138750,-6750,119,0.16
2026-06-08,2026-06-30,110.0,PE,13500,0,0,13.37
2026-06-08,2026-07-28,74.0,CE,0,0,0,18.91
2026-06-08,2026-07-28,74.0,PE,0,0,0,0.95
2026-06-08,2026-07-28,75.0,CE,0,0,0,17.06
2026-06-08,2026-07-28,75.0,PE,0,0,0,0.62
2026-06-08,2026-07-28,76.0,CE,0,0,0,17.26
2026-06-08,2026-07-28,76.0,PE,13500,6750,1,0.65
2026-06-08,2026-07-28,77.0,CE,0,0,0,15.34
2026-06-08,2026-07-28,77.0,PE,0,0,0,0.88
2026-06-08,2026-07-28,78.0,CE,0,0,0,15.68
2026-06-08,2026-07-28,78.0,PE,6750,0,0,0.88
2026-06-08,2026-07-28,79.0,CE,0,0,0,13.7
2026-06-08,2026-07-28,79.0,PE,0,0,0,1.22
2026-06-08,2026-07-28,80.0,CE,0,0,0,15.71
2026-06-08,2026-07-28,80.0,PE,621000,249750,76,1.21
2026-06-08,2026-07-28,81.0,CE,0,0,0,12.15
2026-06-08,2026-07-28,81.0,PE,0,0,0,1.65
2026-06-08,2026-07-28,82.0,CE,0,0,0,12.75
2026-06-08,2026-07-28,82.0,PE,0,0,0,2.67
2026-06-08,2026-07-28,83.0,CE,0,0,0,10.7
2026-06-08,2026-07-28,83.0,PE,0,0,0,2.18
2026-06-08,2026-07-28,84.0,CE,0,0,0,11.41
2026-06-08,2026-07-28,84.0,PE,0,0,0,3.31
2026-06-08,2026-07-28,85.0,CE,87750,6750,1,7.78
2026-06-08,2026-07-28,85.0,PE,810000,148500,50,2.38
2026-06-08,2026-07-28,86.0,CE,0,0,0,10.17
2026-06-08,2026-07-28,86.0,PE,0,0,0,4.04
2026-06-08,2026-07-28,87.0,CE,6750,6750,1,6.53
2026-06-08,2026-07-28,87.0,PE,0,0,0,3.54
2026-06-08,2026-07-28,88.0,CE,27000,0,0,7.0
2026-06-08,2026-07-28,88.0,PE,0,0,0,4.86
2026-06-08,2026-07-28,89.0,CE,13500,0,0,4.45
2026-06-08,2026-07-28,89.0,PE,0,0,0,4.39
2026-06-08,2026-07-28,90.0,CE,256500,101250,22,4.62
2026-06-08,2026-07-28,90.0,PE,492750,40500,25,4.01
2026-06-08,2026-07-28,91.0,CE,0,0,0,5.96
2026-06-08,2026-07-28,91.0,PE,6750,0,1,4.65
2026-06-08,2026-07-28,92.0,CE,0,0,0,7.0
2026-06-08,2026-07-28,92.0,PE,0,0,0,6.78
2026-06-08,2026-07-28,93.0,CE,6750,6750,1,3.69
2026-06-08,2026-07-28,93.0,PE,6750,0,0,4.07
2026-06-08,2026-07-28,94.0,CE,20250,-6750,1,3.44
2026-06-08,2026-07-28,94.0,PE,0,0,0,7.87
2026-06-08,2026-07-28,95.0,CE,290250,6750,17,2.51
2026-06-08,2026-07-28,95.0,PE,33750,27000,4,6.77
2026-06-08,2026-07-28,96.0,CE,87750,27000,5,2.41
2026-06-08,2026-07-28,96.0,PE,6750,0,0,4.25
2026-06-08,2026-07-28,97.0,CE,27000,0,0,3.05
2026-06-08,2026-07-28,97.0,PE,0,0,0,8.89
2026-06-08,2026-07-28,98.0,CE,27000,-6750,1,2.01
2026-06-08,2026-07-28,98.0,PE,0,0,0,10.31
2026-06-08,2026-07-28,99.0,CE,6750,0,0,3.36
2026-06-08,2026-07-28,99.0,PE,0,0,0,10.26
2026-06-08,2026-07-28,100.0,CE,3051000,411750,128,1.43
2026-06-08,2026-07-28,100.0,PE,425250,0,0,7.0
2026-06-08,2026-07-28,101.0,CE,1687500,6750,81,1.25
2026-06-08,2026-07-28,101.0,PE,182250,13500,4,11.12
2026-06-08,2026-07-28,102.0,CE,2160000,-6750,132,1.1
2026-06-08,2026-07-28,102.0,PE,0,0,0,13.07
2026-06-08,2026-07-28,103.0,CE,1397250,67500,108,0.99
2026-06-08,2026-07-28,103.0,PE,54000,33750,5,12.74
2026-06-08,2026-07-28,104.0,CE,2639250,67500,126,0.9
2026-06-08,2026-07-28,104.0,PE,20250,20250,3,13.72
2026-06-08,2026-07-28,105.0,CE,1984500,60750,122,0.83
2026-06-08,2026-07-28,105.0,PE,0,0,0,14.87
