date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-09,2026-07-28,160.0,PE,135000,5000,2,17.08
2026-06-09,2026-07-28,162.5,CE,0,0,0,11.15
2026-06-09,2026-07-28,162.5,PE,0,0,0,11.45
2026-06-09,2026-07-28,165.0,CE,285000,115000,59,2.13
2026-06-09,2026-07-28,165.0,PE,30000,0,0,21.6
2026-06-09,2026-07-28,167.5,CE,0,0,0,9.04
2026-06-09,2026-07-28,167.5,PE,0,0,0,14.29
2026-06-09,2026-07-28,170.0,CE,1025000,0,107,1.59
2026-06-09,2026-07-28,170.0,PE,95000,0,0,26.93
2026-06-09,2026-07-28,172.5,CE,0,0,0,7.25
2026-06-09,2026-07-28,172.5,PE,0,0,0,17.44
2026-06-09,2026-07-28,175.0,CE,35000,10000,2,1.17
2026-06-09,2026-07-28,175.0,PE,0,0,0,16.96
2026-06-09,2026-07-28,177.5,CE,5000,0,0,2.47
2026-06-09,2026-07-28,177.5,PE,0,0,0,20.9
2026-06-09,2026-07-28,180.0,CE,895000,20000,61,0.89
2026-06-09,2026-07-28,180.0,PE,25000,0,0,34.97
2026-06-09,2026-07-28,185.0,CE,5000,0,0,1.1
2026-06-09,2026-07-28,185.0,PE,20000,0,0,37.21
2026-06-09,2026-07-28,190.0,CE,920000,120000,65,0.53
2026-06-09,2026-07-28,190.0,PE,15000,0,0,30.0
2026-06-09,2026-07-28,200.0,CE,950000,0,1,0.4
2026-06-09,2026-07-28,200.0,PE,5000,0,0,34.5
2026-06-09,2026-08-25,110.0,CE,0,0,0,52.52
2026-06-09,2026-08-25,110.0,PE,0,0,0,0.35
2026-06-09,2026-08-25,120.0,CE,0,0,0,43.29
2026-06-09,2026-08-25,120.0,PE,0,0,0,0.98
2026-06-09,2026-08-25,125.0,CE,0,0,0,38.9
2026-06-09,2026-08-25,125.0,PE,0,0,0,1.51
2026-06-09,2026-08-25,130.0,CE,0,0,0,34.7
2026-06-09,2026-08-25,130.0,PE,5000,0,0,2.5
2026-06-09,2026-08-25,135.0,CE,0,0,0,30.72
2026-06-09,2026-08-25,135.0,PE,0,0,0,3.18
2026-06-09,2026-08-25,140.0,CE,0,0,0,27.0
2026-06-09,2026-08-25,140.0,PE,0,0,0,4.39
2026-06-09,2026-08-25,145.0,CE,5000,0,0,11.2
2026-06-09,2026-08-25,145.0,PE,0,0,0,5.86
2026-06-09,2026-08-25,150.0,CE,0,0,0,20.38
2026-06-09,2026-08-25,150.0,PE,25000,0,0,12.0
2026-06-09,2026-08-25,155.0,CE,0,0,0,17.51
2026-06-09,2026-08-25,155.0,PE,0,0,0,9.68
2026-06-09,2026-08-25,160.0,CE,0,0,0,14.94
