date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-10,2026-06-30,9700.0,CE,600,0,0,14.0
2026-06-10,2026-06-30,9800.0,CE,15100,0,0,21.15
2026-06-10,2026-06-30,9800.0,PE,100,0,0,2766.75
2026-06-10,2026-07-28,6600.0,CE,0,0,0,1899.7
2026-06-10,2026-07-28,6600.0,PE,0,0,0,204.95
2026-06-10,2026-07-28,6800.0,CE,0,0,0,1751.65
2026-06-10,2026-07-28,6800.0,PE,0,0,0,254.0
2026-06-10,2026-07-28,6900.0,CE,0,0,0,943.25
2026-06-10,2026-07-28,6900.0,PE,0,0,0,460.55
2026-06-10,2026-07-28,7000.0,CE,0,0,0,1610.4
2026-06-10,2026-07-28,7000.0,PE,1800,0,0,160.85
2026-06-10,2026-07-28,7100.0,CE,0,0,0,836.0
2026-06-10,2026-07-28,7100.0,PE,100,0,0,209.95
2026-06-10,2026-07-28,7200.0,CE,0,0,0,1476.5
2026-06-10,2026-07-28,7200.0,PE,200,0,0,328.15
