date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-06-30,1540.0,CE,4750,0,0,279.75
2026-06-08,2026-06-30,1540.0,PE,26125,0,7,2.0
2026-06-08,2026-06-30,1560.0,CE,3325,0,0,275.1
2026-06-08,2026-06-30,1560.0,PE,46550,-475,1,2.45
2026-06-08,2026-06-30,1580.0,CE,3800,0,0,225.0
2026-06-08,2026-06-30,1580.0,PE,14725,0,0,2.25
2026-06-08,2026-06-30,1600.0,CE,160075,-475,1,232.3
2026-06-08,2026-06-30,1600.0,PE,276925,475,127,4.1
2026-06-08,2026-06-30,1620.0,CE,6650,0,0,194.0
2026-06-08,2026-06-30,1620.0,PE,39900,0,27,5.25
2026-06-08,2026-06-30,1640.0,CE,36575,0,1,195.2
2026-06-08,2026-06-30,1640.0,PE,101175,-39900,213,6.7
2026-06-08,2026-06-30,1660.0,CE,23275,0,0,166.05
2026-06-08,2026-06-30,1660.0,PE,113525,21375,247,8.5
2026-06-08,2026-06-30,1680.0,CE,17100,475,3,125.5
2026-06-08,2026-06-30,1680.0,PE,142975,27075,209,11.2
2026-06-08,2026-06-30,1700.0,CE,345325,-475,67,118.1
2026-06-08,2026-06-30,1700.0,PE,480700,2375,1352,14.3
2026-06-08,2026-06-30,1720.0,CE,6175,0,0,115.5
2026-06-08,2026-06-30,1720.0,PE,101650,7125,409,17.6
2026-06-08,2026-06-30,1740.0,CE,42275,0,13,82.45
2026-06-08,2026-06-30,1740.0,PE,179550,-20900,627,22.95
2026-06-08,2026-06-30,1760.0,CE,118275,-29450,171,72.95
2026-06-08,2026-06-30,1760.0,PE,206150,-16150,760,29.25
2026-06-08,2026-06-30,1780.0,CE,136800,1425,153,59.65
2026-06-08,2026-06-30,1780.0,PE,362900,-15675,653,38.2
2026-06-08,2026-06-30,1800.0,CE,932900,-1425,1800,48.8
2026-06-08,2026-06-30,1800.0,PE,550050,-29925,2329,45.4
2026-06-08,2026-06-30,1820.0,CE,531050,33725,3149,40.0
2026-06-08,2026-06-30,1820.0,PE,212325,8075,1364,55.45
2026-06-08,2026-06-30,1840.0,CE,709175,102600,3122,32.05
2026-06-08,2026-06-30,1840.0,PE,246050,12825,468,69.3
2026-06-08,2026-06-30,1860.0,CE,275025,-18525,1268,25.1
2026-06-08,2026-06-30,1860.0,PE,64600,-475,71,83.45
2026-06-08,2026-06-30,1880.0,CE,159600,-4750,556,19.9
2026-06-08,2026-06-30,1880.0,PE,19475,2375,40,94.65
2026-06-08,2026-06-30,1900.0,CE,1384625,85025,3380,15.35
2026-06-08,2026-06-30,1900.0,PE,73625,0,33,111.25
2026-06-08,2026-06-30,1920.0,CE,186675,4750,544,12.35
2026-06-08,2026-06-30,1920.0,PE,4275,0,0,123.0
2026-06-08,2026-06-30,1940.0,CE,237500,950,358,9.35
2026-06-08,2026-06-30,1940.0,PE,0,0,0,309.2
2026-06-08,2026-06-30,1960.0,CE,168625,-5700,281,7.45
2026-06-08,2026-06-30,1960.0,PE,0,0,0,364.8
2026-06-08,2026-06-30,1980.0,CE,169100,4750,232,5.95
2026-06-08,2026-06-30,1980.0,PE,1425,0,0,218.0
