date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-12,2026-06-30,262.5,PE,0,0,0,44.14
2026-06-12,2026-06-30,265.0,CE,1547800,78100,164,0.91
2026-06-12,2026-06-30,265.0,PE,14200,-3550,3,41.61
2026-06-12,2026-06-30,267.5,CE,145550,-35500,13,0.46
2026-06-12,2026-06-30,270.0,CE,1530050,39050,262,0.74
2026-06-12,2026-06-30,270.0,PE,39050,0,0,28.0
2026-06-12,2026-06-30,272.5,CE,134900,0,0,0.6
2026-06-12,2026-06-30,275.0,CE,365650,-56800,30,0.6
2026-06-12,2026-06-30,275.0,PE,0,0,0,54.26
2026-06-12,2026-06-30,277.5,CE,120700,0,0,0.71
2026-06-12,2026-06-30,280.0,CE,2066100,-113600,222,0.46
2026-06-12,2026-06-30,280.0,PE,14200,0,0,32.05
2026-06-12,2026-07-28,190.0,CE,0,0,0,44.12
2026-06-12,2026-07-28,190.0,PE,3550,3550,1,2.6
2026-06-12,2026-07-28,195.0,CE,0,0,0,40.73
2026-06-12,2026-07-28,195.0,PE,3550,0,0,4.0
2026-06-12,2026-07-28,200.0,CE,7100,0,21,29.7
2026-06-12,2026-07-28,200.0,PE,81650,0,17,4.04
2026-06-12,2026-07-28,202.5,CE,0,0,0,47.24
2026-06-12,2026-07-28,202.5,PE,0,0,0,4.44
2026-06-12,2026-07-28,205.0,CE,0,0,0,34.46
2026-06-12,2026-07-28,205.0,PE,21300,0,0,4.8
2026-06-12,2026-07-28,207.5,CE,0,0,0,45.06
2026-06-12,2026-07-28,207.5,PE,0,0,0,5.9
2026-06-12,2026-07-28,210.0,CE,7100,0,4,21.44
2026-06-12,2026-07-28,210.0,PE,553800,56800,37,6.54
2026-06-12,2026-07-28,212.5,CE,0,0,0,41.42
2026-06-12,2026-07-28,212.5,PE,0,0,0,7.21
2026-06-12,2026-07-28,215.0,CE,0,0,0,28.92
2026-06-12,2026-07-28,215.0,PE,7100,0,0,10.97
2026-06-12,2026-07-28,217.5,CE,0,0,0,37.94
2026-06-12,2026-07-28,217.5,PE,0,0,0,8.68
2026-06-12,2026-07-28,220.0,CE,110050,31950,23,15.65
2026-06-12,2026-07-28,220.0,PE,166850,56800,20,11.1
2026-06-12,2026-07-28,222.5,CE,0,0,0,34.65
2026-06-12,2026-07-28,222.5,PE,0,0,0,10.34
2026-06-12,2026-07-28,225.0,CE,42600,0,6,13.27
2026-06-12,2026-07-28,225.0,PE,17750,0,0,14.4
2026-06-12,2026-07-28,227.5,CE,0,0,0,31.56
2026-06-12,2026-07-28,227.5,PE,0,0,0,12.2
2026-06-12,2026-07-28,230.0,CE,1455500,88750,89,10.92
2026-06-12,2026-07-28,230.0,PE,1153750,14200,20,15.47
2026-06-12,2026-07-28,232.5,CE,0,0,0,28.66
2026-06-12,2026-07-28,232.5,PE,3550,0,0,15.9
2026-06-12,2026-07-28,235.0,CE,7100,0,0,7.0
2026-06-12,2026-07-28,235.0,PE,0,0,0,28.14
2026-06-12,2026-07-28,237.5,CE,0,0,0,25.95
2026-06-12,2026-07-28,237.5,PE,3550,0,0,13.55
2026-06-12,2026-07-28,240.0,CE,315950,46150,41,7.48
2026-06-12,2026-07-28,240.0,PE,99400,0,1,23.0
2026-06-12,2026-07-28,242.5,CE,0,0,0,23.43
2026-06-12,2026-07-28,242.5,PE,0,0,0,18.91
2026-06-12,2026-07-28,245.0,CE,0,0,0,16.28
2026-06-12,2026-07-28,245.0,PE,0,0,0,34.41
2026-06-12,2026-07-28,247.5,CE,0,0,0,21.09
2026-06-12,2026-07-28,247.5,PE,0,0,0,21.52
2026-06-12,2026-07-28,250.0,CE,386950,17750,60,5.29
2026-06-12,2026-07-28,250.0,PE,35500,0,0,32.2
2026-06-12,2026-07-28,252.5,CE,0,0,0,18.94
2026-06-12,2026-07-28,252.5,PE,0,0,0,24.32
2026-06-12,2026-07-28,255.0,CE,0,0,0,13.26
2026-06-12,2026-07-28,255.0,PE,0,0,0,41.25
2026-06-12,2026-07-28,257.5,CE,0,0,0,7.95
2026-06-12,2026-07-28,257.5,PE,0,0,0,27.29
2026-06-12,2026-07-28,260.0,CE,259150,28400,16,3.69
2026-06-12,2026-07-28,260.0,PE,39050,35500,10,38.0
2026-06-12,2026-07-28,262.5,CE,0,0,0,15.15
2026-06-12,2026-07-28,262.5,PE,0,0,0,30.43
2026-06-12,2026-07-28,265.0,CE,0,0,0,10.74
2026-06-12,2026-07-28,265.0,PE,0,0,0,48.59
2026-06-12,2026-07-28,270.0,CE,188150,31950,16,2.05
2026-06-12,2026-07-28,270.0,PE,0,0,0,52.42
2026-06-12,2026-07-28,275.0,CE,0,0,0,9.57
2026-06-12,2026-07-28,275.0,PE,0,0,0,50.91
2026-06-12,2026-07-28,280.0,CE,35500,17750,8,1.75
2026-06-12,2026-08-25,200.0,CE,0,0,0,54.14
2026-06-12,2026-08-25,200.0,PE,0,0,0,6.65
2026-06-12,2026-08-25,205.0,CE,0,0,0,50.5
2026-06-12,2026-08-25,205.0,PE,0,0,0,7.94
2026-06-12,2026-08-25,210.0,CE,0,0,0,47.0
2026-06-12,2026-08-25,210.0,PE,0,0,0,9.37
2026-06-12,2026-08-25,215.0,CE,0,0,0,43.66
2026-06-12,2026-08-25,215.0,PE,0,0,0,10.96
2026-06-12,2026-08-25,220.0,CE,0,0,0,40.48
2026-06-12,2026-08-25,220.0,PE,0,0,0,12.7
2026-06-12,2026-08-25,225.0,CE,0,0,0,37.46
2026-06-12,2026-08-25,225.0,PE,0,0,0,14.61
2026-06-12,2026-08-25,230.0,CE,0,0,0,34.61
2026-06-12,2026-08-25,230.0,PE,3550,0,0,15.0
2026-06-12,2026-08-25,235.0,CE,0,0,0,31.92
2026-06-12,2026-08-25,235.0,PE,0,0,0,18.91
2026-06-12,2026-08-25,240.0,CE,0,0,0,29.38
2026-06-12,2026-08-25,240.0,PE,0,0,0,21.31
2026-06-12,2026-08-25,245.0,CE,0,0,0,27.0
2026-06-12,2026-08-25,245.0,PE,0,0,0,23.85
2026-06-12,2026-08-25,250.0,CE,0,0,0,24.78
2026-06-12,2026-08-25,250.0,PE,0,0,0,26.55
2026-06-12,2026-08-25,255.0,CE,0,0,0,22.7
2026-06-12,2026-08-25,255.0,PE,0,0,0,29.4
2026-06-12,2026-08-25,260.0,CE,0,0,0,20.76
2026-06-12,2026-08-25,260.0,PE,0,0,0,32.39
2026-06-12,2026-08-25,265.0,CE,0,0,0,18.96
2026-06-12,2026-08-25,265.0,PE,0,0,0,35.52
2026-06-12,2026-08-25,270.0,CE,0,0,0,17.29
2026-06-12,2026-08-25,270.0,PE,0,0,0,38.77
